dataset,method,model,imputation,base_model,F1,missing_perc
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,40.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,50.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,60.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,70.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,80.0
PBMC,mnar,mean rf,mean,rf,0.9034710761514885,90.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,95.0
PBMC,mnar,mean rf,mean,rf,0.8789028111715337,98.0
PBMC,mnar,mean rf,mean,rf,0.8684418111263253,99.0
PBMC,mnar,mean rf,mean,rf,0.7148605330693297,99.9
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,0.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,20.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,40.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,50.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,60.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,70.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,80.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,90.0
PBMC,mnar,mean rf,mean,rf,0.8936798878205129,95.0
PBMC,mnar,mean rf,mean,rf,0.8883927849699748,98.0
PBMC,mnar,mean rf,mean,rf,0.8831882135855149,99.0
PBMC,mnar,mean rf,mean,rf,0.658903448766716,99.9
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,99.99
PBMC,mnar,mean rf,mean,rf,0.3386888670434996,100.0
PBMC,mcar,mean SEFS,mean,SEFS,0.8269230769230769,0.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7737090486743384,20.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7920443801418033,40.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7436826080817577,50.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7529648274936231,60.0
PBMC,mcar,mean SEFS,mean,SEFS,0.669063198212576,70.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6125114924915722,80.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5703958243699192,90.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5011041589988958,95.0
PBMC,mcar,mean SEFS,mean,SEFS,0.4171750663129974,98.0
PBMC,mcar,mean SEFS,mean,SEFS,0.35684338761213813,99.0
PBMC,mcar,mean SEFS,mean,SEFS,0.3295968737145208,99.9
PBMC,mcar,mean SEFS,mean,SEFS,0.368943882886023,99.99
PBMC,mcar,mean SEFS,mean,SEFS,0.3495698380566801,100.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7925840095282416,0.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7594819858277128,20.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6860859728506786,40.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7250532219327853,50.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7112181563231809,60.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6728955007256895,70.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5985972919016205,80.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6346153846153846,90.0
PBMC,mcar,mean SEFS,mean,SEFS,0.504406634092507,95.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5668269230769231,98.0
PBMC,mcar,mean SEFS,mean,SEFS,0.49428413878630173,99.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5382052942893141,99.9
PBMC,mcar,mean SEFS,mean,SEFS,0.5078749231021799,99.99
PBMC,mcar,mean SEFS,mean,SEFS,0.4062067523930342,100.0
PBMC,mcar,mean SEFS,mean,SEFS,0.783478723801696,0.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7498612652608213,20.0
PBMC,mcar,mean SEFS,mean,SEFS,0.7451746352133591,40.0
PBMC,mcar,mean SEFS,mean,SEFS,0.758946410732125,50.0
PBMC,mcar,mean SEFS,mean,SEFS,0.701867938757506,60.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6560839837271556,70.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6405716186571726,80.0
PBMC,mcar,mean SEFS,mean,SEFS,0.6208282796042132,90.0
PBMC,mcar,mean SEFS,mean,SEFS,0.5537841191066998,95.0
PBMC,mcar,mean SEFS,mean,SEFS,0.49558647873865264,98.0
PBMC,mcar,mean SEFS,mean,SEFS,0.43606899286280737,99.0
PBMC,mcar,mean SEFS,mean,SEFS,0.3700211876441385,99.9
PBMC,mcar,mean SEFS,mean,SEFS,0.3750752840680522,99.99
PBMC,mcar,mean SEFS,mean,SEFS,0.35739617959642306,100.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7882266479703326,0.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8123482272948034,20.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7644067382161245,40.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7929676297118345,50.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7931018916327319,60.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8169690910516599,70.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8457257028685599,80.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7978527094262267,90.0
PBMC,mnar,mean SEFS,mean,SEFS,0.746914446002805,95.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6915397726758958,98.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6656686010618594,99.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6071683712367216,99.9
PBMC,mnar,mean SEFS,mean,SEFS,0.4177904453080098,99.99
PBMC,mnar,mean SEFS,mean,SEFS,0.3443519133647036,100.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8218560595946921,0.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7297202797202795,20.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7546092203085888,40.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7978527094262267,50.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7638830006109956,60.0
PBMC,mnar,mean SEFS,mean,SEFS,0.749025974025974,70.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7594819858277128,80.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7626524813174029,90.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7688034188034187,95.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7257397168154818,98.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6860859728506786,99.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6391310442421166,99.9
PBMC,mnar,mean SEFS,mean,SEFS,0.6133814102564102,99.99
PBMC,mnar,mean SEFS,mean,SEFS,0.4731614539306846,100.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7932740092351076,0.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8124349545549158,20.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8364477503628447,40.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7740436845127922,50.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8172738979481488,60.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8314852799980048,70.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8028162342756805,80.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7402404780377391,90.0
PBMC,mnar,mean SEFS,mean,SEFS,0.8074786324786325,95.0
PBMC,mnar,mean SEFS,mean,SEFS,0.7788461538461539,98.0
PBMC,mnar,mean SEFS,mean,SEFS,0.768803062381044,99.0
PBMC,mnar,mean SEFS,mean,SEFS,0.6568623481781375,99.9
PBMC,mnar,mean SEFS,mean,SEFS,0.4849948162751963,99.99
PBMC,mnar,mean SEFS,mean,SEFS,0.35269360269360267,100.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.6146717706350734,0.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.5910151834743991,20.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.581120553137898,40.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.5719669475740383,50.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.6008231596169407,60.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.5913555996507942,70.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.5837697458791209,80.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.6170570657412763,90.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.4336772168803419,95.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.3280051941627505,98.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.3280051941627505,99.0
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.3280051941627505,99.9
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.3280051941627505,99.99
PBMC,mcar,mean supervised_cae,mean,supervised_cae,0.3280051941627505,100.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8797659965095613,20.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8748612010733784,40.0
PBMC,mcar,mean xgboost,mean,xgboost,0.807157674130151,50.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7876373626373626,60.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7714898446018406,70.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7065761932303285,80.0
PBMC,mcar,mean xgboost,mean,xgboost,0.6132012724117988,90.0
PBMC,mcar,mean xgboost,mean,xgboost,0.47898303952991456,95.0
PBMC,mcar,mean xgboost,mean,xgboost,0.39321527200579137,98.0
PBMC,mcar,mean xgboost,mean,xgboost,0.34899952072849266,99.0
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.9
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.99
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8797659965095613,20.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8748612010733784,40.0
PBMC,mcar,mean xgboost,mean,xgboost,0.807157674130151,50.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7876373626373626,60.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7714898446018406,70.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7065761932303285,80.0
PBMC,mcar,mean xgboost,mean,xgboost,0.6132012724117988,90.0
PBMC,mcar,mean xgboost,mean,xgboost,0.47898303952991456,95.0
PBMC,mcar,mean xgboost,mean,xgboost,0.39321527200579137,98.0
PBMC,mcar,mean xgboost,mean,xgboost,0.34899952072849266,99.0
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.9
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.99
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8797659965095613,20.0
PBMC,mcar,mean xgboost,mean,xgboost,0.8748612010733784,40.0
PBMC,mcar,mean xgboost,mean,xgboost,0.807157674130151,50.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7876373626373626,60.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7714898446018406,70.0
PBMC,mcar,mean xgboost,mean,xgboost,0.7065761932303285,80.0
PBMC,mcar,mean xgboost,mean,xgboost,0.6132012724117988,90.0
PBMC,mcar,mean xgboost,mean,xgboost,0.47898303952991456,95.0
PBMC,mcar,mean xgboost,mean,xgboost,0.39321527200579137,98.0
PBMC,mcar,mean xgboost,mean,xgboost,0.34899952072849266,99.0
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.9
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,99.99
PBMC,mcar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,20.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,40.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,50.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,60.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,70.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,80.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,90.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,95.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,98.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,99.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8990407952078433,99.9
PBMC,mnar,mean xgboost,mean,xgboost,0.8646834935897434,99.99
PBMC,mnar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,20.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,40.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,50.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,60.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,70.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,80.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,90.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,95.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,98.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,99.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8990407952078433,99.9
PBMC,mnar,mean xgboost,mean,xgboost,0.8646834935897434,99.99
PBMC,mnar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,0.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,20.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,40.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,50.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,60.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,70.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,80.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,90.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,95.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,98.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8941720466079677,99.0
PBMC,mnar,mean xgboost,mean,xgboost,0.8990407952078433,99.9
PBMC,mnar,mean xgboost,mean,xgboost,0.8646834935897434,99.99
PBMC,mnar,mean xgboost,mean,xgboost,0.3280051941627505,100.0
finance,mcar,mean cae,mean,cae,0.5749595510469426,0.0
finance,mcar,mean cae,mean,cae,0.5973209997569707,20.0
finance,mcar,mean cae,mean,cae,0.5631716715794645,40.0
finance,mcar,mean cae,mean,cae,0.5477472595676419,50.0
finance,mcar,mean cae,mean,cae,0.5498796386522543,60.0
finance,mcar,mean cae,mean,cae,0.5828841820099732,70.0
finance,mcar,mean cae,mean,cae,0.54574337522374,80.0
finance,mcar,mean cae,mean,cae,0.529382413321168,90.0
finance,mcar,mean cae,mean,cae,0.43617743723766533,95.0
finance,mcar,mean cae,mean,cae,0.3715211724587128,98.0
finance,mcar,ice cae,ice,cae,0.5696524372740391,0.0
finance,mcar,missforest cae,missforest,cae,0.586985556671831,0.0
finance,mcar,missforest cae,missforest,cae,0.5687240311432122,20.0
finance,mcar,missforest cae,missforest,cae,0.5945466685102172,40.0
finance,mcar,missforest cae,missforest,cae,0.5927748741773131,50.0
finance,mcar,missforest cae,missforest,cae,0.6068973342995622,60.0
finance,mcar,missforest cae,missforest,cae,0.5905324923845974,70.0
finance,mcar,missforest cae,missforest,cae,0.5612592605465957,80.0
finance,mcar,missforest cae,missforest,cae,0.5708638110587652,90.0
finance,mcar,missforest cae,missforest,cae,0.47394597681574746,95.0
finance,mcar,missforest cae,missforest,cae,0.4633636340331121,98.0
finance,mcar,mean cae,mean,cae,0.6052120427522899,0.0
finance,mcar,mean cae,mean,cae,0.593788863443339,20.0
finance,mcar,mean cae,mean,cae,0.5929156798245614,40.0
finance,mcar,mean cae,mean,cae,0.5694291692526743,50.0
finance,mcar,mean cae,mean,cae,0.6033887424361045,60.0
finance,mcar,mean cae,mean,cae,0.6006493506493507,70.0
finance,mcar,mean cae,mean,cae,0.5359611543313708,80.0
finance,mcar,mean cae,mean,cae,0.5029184926767386,90.0
finance,mcar,mean cae,mean,cae,0.44280625291875686,95.0
finance,mcar,mean cae,mean,cae,0.4295985704134029,98.0
finance,mcar,ice cae,ice,cae,0.6037409855769231,0.0
finance,mcar,missforest cae,missforest,cae,0.5963881499141994,0.0
finance,mcar,missforest cae,missforest,cae,0.6071990167869283,20.0
finance,mcar,missforest cae,missforest,cae,0.6103311437134096,40.0
finance,mcar,missforest cae,missforest,cae,0.6021832753841665,50.0
finance,mcar,missforest cae,missforest,cae,0.6032151717120907,60.0
finance,mcar,missforest cae,missforest,cae,0.5712628464980152,70.0
finance,mcar,missforest cae,missforest,cae,0.5636563744498291,80.0
finance,mcar,missforest cae,missforest,cae,0.5358763966480447,90.0
finance,mcar,missforest cae,missforest,cae,0.46095625612062374,95.0
finance,mcar,missforest cae,missforest,cae,0.43353046097540915,98.0
finance,mcar,mean lasso,mean,lasso,0.5977766698217516,0.0
finance,mcar,mean lasso,mean,lasso,0.55882615654287,20.0
finance,mcar,mean lasso,mean,lasso,0.5435204884861818,40.0
finance,mcar,mean lasso,mean,lasso,0.5325104792922002,50.0
finance,mcar,mean lasso,mean,lasso,0.5665785415300156,60.0
finance,mcar,mean lasso,mean,lasso,0.5388838634695221,70.0
finance,mcar,mean lasso,mean,lasso,0.5125000462567212,80.0
finance,mcar,mean lasso,mean,lasso,0.4513893398270548,90.0
finance,mcar,mean lasso,mean,lasso,0.42444784604559516,95.0
finance,mcar,mean lasso,mean,lasso,0.39582154535316477,98.0
finance,mcar,ice lasso,ice,lasso,0.5977766698217516,0.0
finance,mcar,missforest lasso,missforest,lasso,0.5977766698217516,0.0
finance,mcar,missforest lasso,missforest,lasso,0.5891971097841662,20.0
finance,mcar,missforest lasso,missforest,lasso,0.5986214448335261,40.0
finance,mcar,missforest lasso,missforest,lasso,0.5913491386662117,50.0
finance,mcar,missforest lasso,missforest,lasso,0.6030371975682081,60.0
finance,mcar,missforest lasso,missforest,lasso,0.5766538563981584,70.0
finance,mcar,missforest lasso,missforest,lasso,0.5678796536000733,80.0
finance,mcar,missforest lasso,missforest,lasso,0.5434539880107995,90.0
finance,mcar,missforest lasso,missforest,lasso,0.4830115190709277,95.0
finance,mcar,missforest lasso,missforest,lasso,0.4653571536906129,98.0
finance,mnar,mean lasso,mean,lasso,0.5977766698217516,0.0
finance,mnar,mean lasso,mean,lasso,0.6006321788909417,20.0
finance,mnar,mean lasso,mean,lasso,0.5878723492403573,40.0
finance,mnar,mean lasso,mean,lasso,0.5820492634480351,50.0
finance,mnar,mean lasso,mean,lasso,0.5815263629307706,60.0
finance,mnar,mean lasso,mean,lasso,0.5275414359801747,70.0
finance,mnar,mean lasso,mean,lasso,0.46402281452017163,80.0
finance,mnar,mean lasso,mean,lasso,0.47100259057399985,90.0
finance,mnar,mean lasso,mean,lasso,0.4483079350827754,95.0
finance,mnar,mean lasso,mean,lasso,0.44307069504745095,98.0
finance,mnar,ice lasso,ice,lasso,0.5977766698217516,0.0
finance,mnar,missforest lasso,missforest,lasso,0.5977766698217516,0.0
finance,mnar,missforest lasso,missforest,lasso,0.5957930642181896,20.0
finance,mnar,missforest lasso,missforest,lasso,0.5812460679501338,40.0
finance,mnar,missforest lasso,missforest,lasso,0.5714943441302007,50.0
finance,mnar,missforest lasso,missforest,lasso,0.5870447141037266,60.0
finance,mnar,missforest lasso,missforest,lasso,0.5840563524740643,70.0
finance,mnar,missforest lasso,missforest,lasso,0.5664099408949994,80.0
finance,mnar,missforest lasso,missforest,lasso,0.5561213853896781,90.0
finance,mnar,missforest lasso,missforest,lasso,0.46931259680995496,95.0
finance,mnar,missforest lasso,missforest,lasso,0.46473484739215287,98.0
finance,mcar,mean MLP,mean,MLP,0.5144290780133324,0.0
finance,mcar,mean MLP,mean,MLP,0.5016033755274261,20.0
finance,mcar,mean MLP,mean,MLP,0.49522100818624387,40.0
finance,mcar,mean MLP,mean,MLP,0.46351172767917176,50.0
finance,mcar,mean MLP,mean,MLP,0.5055094536138425,60.0
finance,mcar,mean MLP,mean,MLP,0.5483841830883729,70.0
finance,mcar,mean MLP,mean,MLP,0.5020722905017085,80.0
finance,mcar,mean MLP,mean,MLP,0.5000397322904694,90.0
finance,mcar,mean MLP,mean,MLP,0.5295565232565519,95.0
finance,mcar,mean MLP,mean,MLP,0.5024635661189358,98.0
finance,mcar,ice MLP,ice,MLP,0.49288833918603936,0.0
finance,mcar,missforest MLP,missforest,MLP,0.524868159630352,0.0
finance,mcar,missforest MLP,missforest,MLP,0.5145257839546316,20.0
finance,mcar,missforest MLP,missforest,MLP,0.5261295821575894,40.0
finance,mcar,missforest MLP,missforest,MLP,0.5189969092271229,50.0
finance,mcar,missforest MLP,missforest,MLP,0.5320016188714154,60.0
finance,mcar,missforest MLP,missforest,MLP,0.4993804616856576,70.0
finance,mcar,missforest MLP,missforest,MLP,0.48931960201069913,80.0
finance,mcar,missforest MLP,missforest,MLP,0.47986161497826163,90.0
finance,mcar,missforest MLP,missforest,MLP,0.4997995683009559,95.0
finance,mcar,missforest MLP,missforest,MLP,0.5150418448828947,98.0
finance,mcar,mean MLP,mean,MLP,0.5827936699723826,0.0
finance,mcar,mean MLP,mean,MLP,0.5987012274202366,20.0
finance,mcar,mean MLP,mean,MLP,0.5872777073948948,40.0
finance,mcar,mean MLP,mean,MLP,0.5830156946118574,50.0
finance,mcar,mean MLP,mean,MLP,0.5865574795817627,60.0
finance,mcar,mean MLP,mean,MLP,0.5579954026071291,70.0
finance,mcar,mean MLP,mean,MLP,0.5363495649263721,80.0
finance,mcar,mean MLP,mean,MLP,0.5183722858500607,90.0
finance,mcar,mean MLP,mean,MLP,0.46499409519256213,95.0
finance,mcar,mean MLP,mean,MLP,0.43450583133971293,98.0
finance,mcar,ice MLP,ice,MLP,0.5901725832562442,0.0
finance,mcar,missforest MLP,missforest,MLP,0.613728075749873,0.0
finance,mcar,missforest MLP,missforest,MLP,0.6030791621603353,20.0
finance,mcar,missforest MLP,missforest,MLP,0.578449822379892,40.0
finance,mcar,missforest MLP,missforest,MLP,0.6005743117559523,50.0
finance,mcar,missforest MLP,missforest,MLP,0.6086447935020205,60.0
finance,mcar,missforest MLP,missforest,MLP,0.5898496277817376,70.0
finance,mcar,missforest MLP,missforest,MLP,0.5683069534632035,80.0
finance,mcar,missforest MLP,missforest,MLP,0.5323566165876928,90.0
finance,mcar,missforest MLP,missforest,MLP,0.4518435521444357,95.0
finance,mcar,missforest MLP,missforest,MLP,0.4274280937440723,98.0
finance,mcar,mean rf,mean,rf,0.6221726478743688,0.0
finance,mcar,mean rf,mean,rf,0.5960267947847675,20.0
finance,mcar,mean rf,mean,rf,0.5785823064220541,40.0
finance,mcar,mean rf,mean,rf,0.5034505435431449,50.0
finance,mcar,mean rf,mean,rf,0.4373499430168213,60.0
finance,mcar,mean rf,mean,rf,0.4038232796987699,70.0
finance,mcar,mean rf,mean,rf,0.39218586586386744,80.0
finance,mcar,mean rf,mean,rf,0.39218586586386744,90.0
finance,mcar,mean rf,mean,rf,0.39218586586386744,95.0
finance,mcar,mean rf,mean,rf,0.39218586586386744,98.0
finance,mcar,ice rf,ice,rf,0.6221726478743688,0.0
finance,mcar,missforest rf,missforest,rf,0.6221726478743688,0.0
finance,mcar,missforest rf,missforest,rf,0.5937514300096097,20.0
finance,mcar,missforest rf,missforest,rf,0.6117064394368193,40.0
finance,mcar,missforest rf,missforest,rf,0.606377220812842,50.0
finance,mcar,missforest rf,missforest,rf,0.6080524999615904,60.0
finance,mcar,missforest rf,missforest,rf,0.5647532993992002,70.0
finance,mcar,missforest rf,missforest,rf,0.4597837803240282,80.0
finance,mcar,missforest rf,missforest,rf,0.39376122534769437,90.0
finance,mcar,missforest rf,missforest,rf,0.39046222070612313,95.0
finance,mcar,missforest rf,missforest,rf,0.39218586586386744,98.0
